order_id,date,region,category,segment,channel,unit_price,quantity,discount,revenue,profit,profit_margin,discount_pct,margin_pct
ORD-02532,2023-01-10 04:47:46.173234,Asia-Pacific,Sports & Outdoors,Home Office,Online,215.97,6,0.0,1295.83,412.54,0.3184,0.0,31.84
ORD-00622,2021-07-01 08:50:18.843768,Europe,Electronics,Home Office,In-Store,508.52,13,0.05,6280.21,1892.0,0.3013,5.0,30.13
ORD-02298,2022-11-02 20:35:46.029205,North America,Sports & Outdoors,Home Office,Online,85.32,6,0.1,460.72,129.83,0.2818,10.0,28.18
ORD-03829,2024-01-23 23:59:25.433086,North America,Clothing,Corporate,Online,177.47,10,0.05,1686.0,697.45,0.4137,5.0,41.37
ORD-00567,2021-06-15 07:19:17.271454,Europe,Electronics,Consumer,Online,496.52,8,0.1,3574.91,1489.72,0.4167,10.0,41.67
ORD-01136,2021-11-28 11:40:16.083216,North America,Clothing,Corporate,Mobile App,182.39,4,0.05,693.08,279.95,0.4039,5.0,40.39
ORD-01205,2021-12-18 15:19:11.510302,Europe,Sports & Outdoors,Home Office,Online,65.24,12,0.1,704.64,181.98,0.2583,10.0,25.83
ORD-01048,2021-11-02 18:50:37.567513,Europe,Clothing,Corporate,In-Store,60.57,4,0.1,218.07,111.09,0.5094,10.0,50.94
ORD-00052,2021-01-15 21:28:46.185237,North America,Clothing,Home Office,Online,155.39,11,0.05,1623.86,544.64,0.3354,5.0,33.54
ORD-03652,2023-12-03 07:19:34.554910,Europe,Electronics,Home Office,Mobile App,235.58,9,0.0,2120.19,1040.67,0.4908,0.0,49.08
ORD-01045,2021-11-01 21:48:56.027205,Europe,Home & Garden,Consumer,Mobile App,194.97,12,0.0,2339.62,1159.11,0.4954,0.0,49.54
ORD-02182,2022-09-29 23:30:19.803960,Europe,Clothing,Consumer,Online,190.14,8,0.1,1369.02,647.61,0.473,10.0,47.3
ORD-02689,2023-02-25 01:16:20.116023,Asia-Pacific,Food & Beverage,Home Office,Online,80.04,13,0.1,936.42,341.88,0.3651,10.0,36.51
ORD-00535,2021-06-05 23:01:14.174834,North America,Electronics,Corporate,Mobile App,265.4,5,0.05,1260.67,427.95,0.3395,5.0,33.95
ORD-03185,2023-07-19 21:56:08.113622,Asia-Pacific,Food & Beverage,Corporate,In-Store,49.02,6,0.0,294.13,94.37,0.3208,0.0,32.08
ORD-03858,2024-02-01 11:15:46.989397,North America,Electronics,Corporate,Online,395.43,2,0.05,751.31,273.66,0.3642,5.0,36.42
ORD-00444,2021-05-10 09:09:54.118823,Asia-Pacific,Clothing,Home Office,In-Store,60.13,5,0.1,270.59,80.07,0.2959,10.0,29.59
ORD-03605,2023-11-19 13:53:03.756751,Latin America,Food & Beverage,Home Office,Mobile App,74.76,10,0.1,672.83,254.75,0.3786,10.0,37.86
ORD-00196,2021-02-26 22:50:00.120024,Latin America,Sports & Outdoors,Home Office,In-Store,185.06,4,0.1,666.21,273.83,0.411,10.0,41.1
ORD-01116,2021-11-22 15:28:59.147829,Middle East & Africa,Food & Beverage,Consumer,Mobile App,77.81,4,0.1,280.11,103.43,0.3692,10.0,36.92
ORD-00766,2021-08-12 10:11:32.778555,Asia-Pacific,Sports & Outdoors,Home Office,Mobile App,123.08,6,0.05,701.54,200.94,0.2864,5.0,28.64
ORD-01946,2022-07-23 01:17:11.966393,Asia-Pacific,Electronics,Corporate,Online,947.98,14,0.0,13271.74,6383.09,0.481,0.0,48.1
ORD-03248,2023-08-07 07:31:40.460092,Asia-Pacific,Clothing,Home Office,Online,43.29,5,0.0,216.46,87.5,0.4042,0.0,40.42
ORD-03003,2023-05-27 18:13:28.001600,Latin America,Sports & Outdoors,Consumer,In-Store,208.62,10,0.1,1877.56,663.09,0.3532,10.0,35.32
ORD-01433,2022-02-23 05:27:48.573714,Europe,Food & Beverage,Consumer,Mobile App,50.4,11,0.0,554.39,278.85,0.503,0.0,50.3
ORD-04201,2024-05-11 15:29:16.431286,Europe,Clothing,Home Office,In-Store,166.85,3,0.1,450.49,151.39,0.3361,10.0,33.61
ORD-03096,2023-06-23 22:05:55.751150,Europe,Electronics,Corporate,Online,1028.12,12,0.15,10486.87,4725.64,0.4506,15.0,45.06
ORD-02923,2023-05-04 09:28:20.260052,Europe,Electronics,Consumer,Mobile App,432.99,11,0.0,4762.92,1302.68,0.2735,0.0,27.35
ORD-00645,2021-07-08 02:03:17.319463,Latin America,Sports & Outdoors,Consumer,Online,218.83,10,0.15,1860.03,518.71,0.2789,15.0,27.89
ORD-01050,2021-11-03 08:51:45.261052,North America,Food & Beverage,Home Office,In-Store,34.51,11,0.15,322.71,113.73,0.3524,15.0,35.24
ORD-03746,2023-12-30 18:12:36.151230,North America,Clothing,Corporate,Mobile App,84.67,7,0.2,474.16,232.53,0.4904,20.0,49.04
ORD-04094,2024-04-10 09:28:54.826965,Latin America,Food & Beverage,Corporate,Mobile App,56.08,12,0.2,538.41,288.69,0.5362,20.0,53.62
ORD-04404,2024-07-09 22:23:47.325465,Asia-Pacific,Sports & Outdoors,Home Office,In-Store,149.01,5,0.2,596.03,300.78,0.5046,20.0,50.46
ORD-00121,2021-02-05 01:07:41.612322,Asia-Pacific,Electronics,Home Office,Online,630.95,6,0.05,3596.41,1472.55,0.4094,5.0,40.94
ORD-02053,2022-08-23 07:17:33.570714,North America,Electronics,Corporate,Online,743.55,8,0.0,5948.4,1825.67,0.3069,0.0,30.69
ORD-04259,2024-05-28 14:01:59.543908,Europe,Food & Beverage,Corporate,In-Store,35.33,12,0.0,423.98,172.92,0.4078,0.0,40.78
ORD-04889,2024-11-28 13:57:23.008601,Europe,Electronics,Corporate,In-Store,549.93,8,0.15,3739.55,1724.62,0.4612,15.0,46.12
ORD-04335,2024-06-19 18:44:51.898379,Europe,Clothing,Consumer,Mobile App,108.96,3,0.0,326.89,164.25,0.5025,0.0,50.25
ORD-04692,2024-10-02 01:06:15.195039,North America,Food & Beverage,Consumer,Mobile App,76.73,10,0.05,728.9,225.25,0.309,5.0,30.9
ORD-00135,2021-02-09 03:15:35.467093,Middle East & Africa,Electronics,Consumer,Mobile App,343.16,7,0.05,2282.02,779.23,0.3415,5.0,34.15
ORD-02461,2022-12-20 11:07:43.052610,Asia-Pacific,Clothing,Home Office,Mobile App,166.32,12,0.2,1596.66,684.71,0.4288,20.0,42.88
ORD-01955,2022-07-25 16:22:16.587317,Latin America,Clothing,Home Office,Online,106.5,12,0.0,1277.99,344.64,0.2697,0.0,26.97
ORD-02464,2022-12-21 08:09:24.592918,Middle East & Africa,Electronics,Corporate,Online,707.07,5,0.15,3005.04,1504.91,0.5008,15.0,50.08
ORD-00185,2021-02-23 17:43:47.805561,Latin America,Home & Garden,Consumer,In-Store,255.79,14,0.15,3043.91,1657.46,0.5445,15.0,54.45
ORD-01393,2022-02-11 13:05:14.702940,Europe,Sports & Outdoors,Home Office,Online,166.72,9,0.0,1500.51,657.28,0.438,0.0,43.8
ORD-02277,2022-10-27 17:23:55.247049,North America,Sports & Outdoors,Consumer,Mobile App,50.49,5,0.0,252.45,75.47,0.299,0.0,29.9
ORD-00512,2021-05-30 05:48:15.699139,North America,Home & Garden,Consumer,Mobile App,162.61,3,0.0,487.84,202.7,0.4155,0.0,41.55
ORD-04730,2024-10-13 03:27:41.372274,North America,Sports & Outdoors,Home Office,Mobile App,202.27,4,0.05,768.63,241.64,0.3144,5.0,31.44
ORD-04055,2024-03-30 00:06:54.802960,Europe,Home & Garden,Home Office,Online,217.57,9,0.25,1468.58,722.2,0.4918,25.0,49.18
ORD-03138,2023-07-06 04:29:37.315463,North America,Electronics,Corporate,Mobile App,963.41,1,0.1,867.07,370.48,0.4273,10.0,42.73
ORD-02670,2023-02-19 12:05:37.027405,Asia-Pacific,Home & Garden,Corporate,In-Store,230.03,4,0.0,920.11,351.39,0.3819,0.0,38.19
ORD-04774,2024-10-25 23:52:30.630126,Asia-Pacific,Clothing,Home Office,Mobile App,143.35,12,0.0,1720.21,760.95,0.4424,0.0,44.24
ORD-04862,2024-11-20 16:42:09.145829,Asia-Pacific,Electronics,Consumer,Mobile App,892.96,5,0.15,3795.08,962.12,0.2535,15.0,25.35
ORD-02118,2022-09-11 06:54:13.610722,Asia-Pacific,Home & Garden,Consumer,Mobile App,198.76,13,0.2,2067.13,1065.99,0.5157,20.0,51.57
ORD-00252,2021-03-15 07:21:35.539107,North America,Electronics,Home Office,Mobile App,983.24,5,0.05,4670.4,2048.14,0.4385,5.0,43.85
ORD-03527,2023-10-27 19:09:03.708741,North America,Sports & Outdoors,Corporate,In-Store,118.78,6,0.0,712.68,348.31,0.4887,0.0,48.87
ORD-03560,2023-11-06 10:27:40.652130,North America,Food & Beverage,Home Office,Online,21.23,5,0.1,95.52,29.18,0.3055,10.0,30.55
ORD-04012,2024-03-17 10:42:39.391878,Europe,Home & Garden,Corporate,Online,193.24,1,0.15,164.26,57.65,0.351,15.0,35.1
ORD-01508,2022-03-17 03:10:07.081416,Europe,Electronics,Home Office,Mobile App,592.75,12,0.1,6401.67,2449.47,0.3826,10.0,38.26
ORD-00123,2021-02-05 15:08:49.305861,Europe,Food & Beverage,Corporate,In-Store,44.21,10,0.1,397.86,210.98,0.5303,10.0,53.03
ORD-04260,2024-05-28 21:02:33.390678,Middle East & Africa,Electronics,Home Office,Mobile App,780.0,9,0.05,6669.03,2328.18,0.3491,5.0,34.91
ORD-03334,2023-09-01 10:20:11.282256,North America,Home & Garden,Corporate,Online,74.76,11,0.25,616.79,225.42,0.3655,25.0,36.55
ORD-01872,2022-07-01 10:35:27.305461,Latin America,Clothing,Home Office,Mobile App,154.52,14,0.0,2163.34,562.48,0.26,0.0,26.0
ORD-03693,2023-12-15 06:42:42.272454,Europe,Home & Garden,Home Office,Online,125.49,10,0.1,1129.4,329.33,0.2916,10.0,29.16
ORD-00568,2021-06-15 14:19:51.118223,Europe,Clothing,Corporate,Online,146.71,3,0.1,396.11,184.8,0.4665,10.0,46.65
ORD-01372,2022-02-05 09:53:23.920784,Asia-Pacific,Sports & Outdoors,Corporate,In-Store,165.18,3,0.0,495.54,216.01,0.4359,0.0,43.59
ORD-03186,2023-07-20 04:56:41.960392,North America,Food & Beverage,Home Office,Mobile App,64.82,12,0.15,661.12,198.63,0.3004,15.0,30.04
ORD-03956,2024-03-01 02:11:03.972794,Asia-Pacific,Electronics,Corporate,In-Store,856.08,1,0.15,727.66,192.16,0.2641,15.0,26.41
ORD-01057,2021-11-05 09:55:42.188437,Asia-Pacific,Clothing,Home Office,In-Store,73.69,7,0.1,464.27,131.77,0.2838,10.0,28.38
ORD-00857,2021-09-08 00:02:52.834566,Europe,Electronics,Home Office,Online,1089.02,7,0.0,7623.12,4025.84,0.5281,0.0,52.81
ORD-03839,2024-01-26 22:05:03.900780,Europe,Electronics,Home Office,In-Store,355.45,6,0.1,1919.41,828.17,0.4315,10.0,43.15
ORD-02861,2023-04-16 06:53:21.760352,Asia-Pacific,Home & Garden,Consumer,Mobile App,281.27,12,0.05,3206.5,1553.7,0.4845,5.0,48.45
ORD-04770,2024-10-24 19:50:15.243048,North America,Clothing,Home Office,Online,63.42,3,0.1,171.24,72.48,0.4233,10.0,42.33
ORD-00777,2021-08-15 15:17:45.093018,North America,Electronics,Corporate,Online,950.53,9,0.0,8554.8,2144.8,0.2507,0.0,25.07
ORD-00721,2021-07-30 06:46:09.673934,Middle East & Africa,Food & Beverage,Home Office,In-Store,83.25,2,0.1,149.84,60.75,0.4054,10.0,40.54
ORD-02711,2023-03-03 11:28:44.744948,Asia-Pacific,Sports & Outdoors,Corporate,Online,72.71,4,0.1,261.76,116.29,0.4443,10.0,44.43
ORD-02655,2023-02-15 02:57:09.325865,North America,Sports & Outdoors,Corporate,In-Store,209.9,13,0.05,2592.23,1098.59,0.4238,5.0,42.38
ORD-04878,2024-11-25 08:51:10.694138,Europe,Electronics,Home Office,In-Store,260.43,7,0.1,1640.68,438.7,0.2674,10.0,26.74
ORD-00603,2021-06-25 19:39:35.755151,North America,Food & Beverage,Home Office,Mobile App,80.58,10,0.0,805.83,302.18,0.375,0.0,37.5
ORD-03823,2024-01-22 05:56:02.352470,Europe,Clothing,Consumer,Online,68.53,10,0.0,685.28,193.06,0.2817,0.0,28.17
ORD-01245,2021-12-30 07:41:45.381076,Europe,Food & Beverage,Consumer,Mobile App,82.21,9,0.0,739.88,227.0,0.3068,0.0,30.68
ORD-04846,2024-11-16 00:33:07.597519,North America,Home & Garden,Corporate,In-Store,293.2,2,0.0,586.41,260.74,0.4446,0.0,44.46
ORD-04842,2024-11-14 20:30:52.210442,North America,Electronics,Corporate,Mobile App,479.37,10,0.0,4793.7,2045.83,0.4268,0.0,42.68
ORD-00319,2021-04-03 20:59:23.272654,Europe,Home & Garden,Corporate,In-Store,118.36,8,0.0,946.87,309.38,0.3267,0.0,32.67
ORD-00829,2021-08-30 19:47:05.125025,North America,Electronics,Corporate,Mobile App,919.82,1,0.15,781.85,418.71,0.5355,15.0,53.55
ORD-03264,2023-08-11 23:40:42.008401,Europe,Electronics,Consumer,Mobile App,384.91,13,0.0,5003.89,1764.8,0.3527,0.0,35.27
ORD-00275,2021-03-22 00:34:34.014802,North America,Home & Garden,Corporate,In-Store,123.41,7,0.2,691.07,303.75,0.4395,20.0,43.95
ORD-02665,2023-02-18 01:02:47.793558,Asia-Pacific,Home & Garden,Corporate,In-Store,140.98,5,0.0,704.9,290.31,0.4118,0.0,41.18
ORD-00550,2021-06-10 08:09:41.876375,Latin America,Clothing,Corporate,In-Store,113.26,14,0.2,1268.51,512.67,0.4042,20.0,40.42
ORD-03642,2023-11-30 09:13:56.087217,Latin America,Sports & Outdoors,Home Office,Online,232.54,6,0.0,1395.25,755.56,0.5415,0.0,54.15
ORD-04054,2024-03-29 17:06:20.956191,Middle East & Africa,Food & Beverage,Corporate,Mobile App,23.05,8,0.15,156.73,39.74,0.2536,15.0,25.36
ORD-04893,2024-11-29 17:59:38.395679,Europe,Home & Garden,Consumer,Mobile App,209.62,5,0.2,838.48,387.45,0.4621,20.0,46.21
ORD-02935,2023-05-07 21:35:06.421284,North America,Home & Garden,Home Office,In-Store,191.61,11,0.15,1791.51,460.29,0.2569,15.0,25.69
ORD-00606,2021-06-26 16:41:17.295459,North America,Sports & Outdoors,Corporate,Mobile App,133.94,13,0.2,1393.0,558.61,0.401,20.0,40.1
ORD-00897,2021-09-19 16:25:26.705341,Europe,Clothing,Home Office,Online,160.24,5,0.15,681.03,297.94,0.4375,15.0,43.75
ORD-00528,2021-06-03 21:57:17.247449,North America,Electronics,Corporate,In-Store,562.35,2,0.0,1124.7,453.05,0.4028,0.0,40.28
ORD-04608,2024-09-07 12:18:52.066413,North America,Home & Garden,Home Office,In-Store,90.77,8,0.0,726.19,186.15,0.2563,0.0,25.63
ORD-02348,2022-11-17 11:03:58.367673,North America,Home & Garden,Corporate,In-Store,112.43,7,0.05,747.66,305.74,0.4089,5.0,40.89
ORD-03440,2023-10-02 09:19:59.039807,North America,Clothing,Home Office,In-Store,181.64,5,0.05,862.8,369.48,0.4282,5.0,42.82
ORD-04999,2024-12-30 16:59:26.153230,Europe,Food & Beverage,Corporate,In-Store,67.4,9,0.15,515.63,240.09,0.4656,15.0,46.56
ORD-04827,2024-11-10 11:22:24.508901,Asia-Pacific,Food & Beverage,Corporate,Mobile App,26.11,12,0.1,282.03,88.77,0.3148,10.0,31.48
ORD-03923,2024-02-20 10:52:27.029405,North America,Clothing,Corporate,Online,112.09,4,0.0,448.36,218.68,0.4877,0.0,48.77
ORD-00299,2021-03-29 00:48:06.337267,Europe,Food & Beverage,Home Office,Mobile App,85.56,11,0.15,799.99,371.85,0.4648,15.0,46.48
ORD-02120,2022-09-11 20:55:21.304260,North America,Electronics,Home Office,Mobile App,648.4,5,0.0,3242.01,1697.62,0.5236,0.0,52.36
ORD-02537,2023-01-11 15:50:35.407081,North America,Clothing,Home Office,Online,59.23,10,0.0,592.34,173.01,0.2921,0.0,29.21
ORD-04204,2024-05-12 12:30:57.971594,North America,Sports & Outdoors,Corporate,Mobile App,190.34,14,0.05,2531.51,721.82,0.2851,5.0,28.51
ORD-03255,2023-08-09 08:35:37.387477,North America,Home & Garden,Consumer,In-Store,138.16,14,0.0,1934.22,932.35,0.482,0.0,48.2
ORD-03726,2023-12-24 22:01:19.215843,Europe,Food & Beverage,Home Office,Mobile App,49.33,11,0.0,542.61,253.82,0.4678,0.0,46.78
ORD-01261,2022-01-03 23:50:46.929385,Europe,Home & Garden,Consumer,Mobile App,242.09,11,0.05,2529.79,1120.04,0.4427,5.0,44.27
ORD-01559,2022-04-01 00:38:53.266653,North America,Clothing,Home Office,In-Store,175.14,12,0.05,1996.56,545.14,0.273,5.0,27.3
ORD-03270,2023-08-13 17:44:05.089017,Asia-Pacific,Clothing,Consumer,Mobile App,140.28,1,0.0,140.28,45.19,0.3221,0.0,32.21
ORD-04047,2024-03-27 16:02:24.028805,Latin America,Food & Beverage,Home Office,Mobile App,73.68,9,0.1,596.85,249.03,0.4172,10.0,41.72
ORD-00757,2021-08-09 19:06:28.157631,Europe,Clothing,Consumer,In-Store,138.85,7,0.2,777.54,208.41,0.268,20.0,26.8
ORD-01011,2021-10-22 23:29:45.237047,North America,Electronics,Corporate,In-Store,600.11,12,0.0,7201.3,1880.66,0.2612,0.0,26.12
ORD-02795,2023-03-28 00:16:07.873574,Asia-Pacific,Home & Garden,Consumer,Online,286.02,8,0.0,2288.17,789.55,0.3451,0.0,34.51
ORD-02906,2023-04-29 10:18:44.864973,Europe,Home & Garden,Consumer,In-Store,194.56,6,0.05,1108.97,550.15,0.4961,5.0,49.61
ORD-01871,2022-07-01 03:34:53.458691,Europe,Electronics,Corporate,Mobile App,265.28,7,0.05,1764.09,751.88,0.4262,5.0,42.62
ORD-02230,2022-10-13 23:57:24.448889,North America,Sports & Outdoors,Consumer,Mobile App,195.62,1,0.0,195.62,57.88,0.2959,0.0,29.59
ORD-01174,2021-12-09 14:01:42.260452,Europe,Food & Beverage,Home Office,Mobile App,68.54,9,0.0,616.9,283.26,0.4592,0.0,45.92
ORD-01833,2022-06-20 01:13:27.281456,North America,Home & Garden,Corporate,Mobile App,153.44,9,0.15,1173.8,453.15,0.3861,15.0,38.61
ORD-00377,2021-04-20 19:32:06.385277,Europe,Clothing,Home Office,In-Store,86.64,2,0.1,155.95,52.45,0.3363,10.0,33.63
ORD-03854,2024-01-31 07:13:31.602320,Asia-Pacific,Clothing,Consumer,Mobile App,88.04,6,0.15,449.01,118.82,0.2646,15.0,26.46
ORD-03617,2023-11-23 01:59:49.917983,Europe,Sports & Outdoors,Consumer,Online,112.73,12,0.0,1352.79,623.61,0.461,0.0,46.1
ORD-00799,2021-08-22 01:30:09.721944,Europe,Clothing,Corporate,Mobile App,107.69,7,0.0,753.83,322.03,0.4272,0.0,42.72
ORD-00379,2021-04-21 09:33:14.078815,North America,Sports & Outdoors,Home Office,In-Store,50.38,2,0.05,95.73,30.74,0.3211,5.0,32.11
ORD-01159,2021-12-05 04:53:14.558911,North America,Home & Garden,Consumer,Mobile App,84.22,7,0.05,560.06,204.8,0.3657,5.0,36.57
ORD-03820,2024-01-21 08:54:20.812162,Latin America,Home & Garden,Corporate,In-Store,259.39,13,0.15,2866.24,1528.92,0.5334,15.0,53.34
ORD-02793,2023-03-27 10:15:00.180036,North America,Home & Garden,Corporate,Mobile App,146.43,14,0.15,1742.47,696.56,0.3998,15.0,39.98
ORD-02241,2022-10-17 05:03:36.763352,Asia-Pacific,Food & Beverage,Home Office,Mobile App,40.41,1,0.15,34.35,18.36,0.5345,15.0,53.45
ORD-04036,2024-03-24 10:56:11.714342,Europe,Electronics,Corporate,Mobile App,753.82,10,0.1,6784.41,2561.4,0.3775,10.0,37.75
ORD-02663,2023-02-17 11:01:40.100020,North America,Sports & Outdoors,Home Office,In-Store,116.9,6,0.0,701.41,328.83,0.4688,0.0,46.88
ORD-04013,2024-03-17 17:43:13.238647,Asia-Pacific,Electronics,Home Office,In-Store,969.99,8,0.1,6983.9,2767.15,0.3962,10.0,39.62
ORD-02958,2023-05-14 14:48:04.896979,Europe,Sports & Outdoors,Home Office,Mobile App,50.22,14,0.0,703.06,185.51,0.2639,0.0,26.39
ORD-03928,2024-02-21 21:55:16.263252,Asia-Pacific,Food & Beverage,Corporate,Mobile App,38.53,14,0.05,512.47,267.13,0.5213,5.0,52.13
ORD-01039,2021-10-31 03:45:32.946589,North America,Home & Garden,Corporate,Online,269.54,12,0.1,2911.04,1116.21,0.3834,10.0,38.34
ORD-03260,2023-08-10 19:38:26.621324,Europe,Home & Garden,Corporate,Online,271.02,8,0.15,1842.92,497.26,0.2698,15.0,26.98
ORD-01345,2022-01-28 12:38:10.058011,North America,Food & Beverage,Home Office,Mobile App,70.79,8,0.05,538.02,136.41,0.2535,5.0,25.35
ORD-02506,2023-01-02 14:33:06.157231,Europe,Clothing,Corporate,In-Store,141.45,4,0.0,565.79,307.17,0.5429,0.0,54.29
ORD-01722,2022-05-18 15:10:50.290058,Asia-Pacific,Clothing,Consumer,In-Store,56.7,10,0.0,566.98,279.58,0.4931,0.0,49.31
ORD-04664,2024-09-23 20:50:27.485497,North America,Electronics,Home Office,Mobile App,690.94,1,0.1,621.85,174.53,0.2807,10.0,28.07
ORD-00176,2021-02-21 02:38:43.184636,North America,Sports & Outdoors,Home Office,Online,134.64,6,0.1,727.08,362.32,0.4983,10.0,49.83
ORD-04894,2024-11-30 01:00:12.242448,North America,Food & Beverage,Corporate,In-Store,29.03,8,0.1,208.98,54.58,0.2612,10.0,26.12
ORD-01910,2022-07-12 12:56:53.482696,Asia-Pacific,Electronics,Home Office,In-Store,1055.82,13,0.05,13039.37,3667.55,0.2813,5.0,28.13
ORD-00046,2021-01-14 03:25:23.104620,Latin America,Sports & Outdoors,Corporate,In-Store,68.99,3,0.25,155.22,65.61,0.4227,25.0,42.27
ORD-03410,2023-09-23 15:03:03.636727,North America,Clothing,Corporate,In-Store,158.7,5,0.1,714.13,212.78,0.298,10.0,29.8
ORD-04675,2024-09-27 01:56:39.799959,Europe,Sports & Outdoors,Home Office,Mobile App,57.23,6,0.0,343.39,144.38,0.4205,0.0,42.05
ORD-01076,2021-11-10 23:06:25.277055,Latin America,Food & Beverage,Home Office,Mobile App,67.38,11,0.05,704.12,365.76,0.5195,5.0,51.95
ORD-02830,2023-04-07 05:35:52.510502,North America,Food & Beverage,Consumer,In-Store,24.99,5,0.0,124.94,57.88,0.4633,0.0,46.33
ORD-01505,2022-03-16 06:08:25.541108,Middle East & Africa,Clothing,Home Office,In-Store,95.26,10,0.1,857.35,236.07,0.2753,10.0,27.53
ORD-02310,2022-11-06 08:42:32.190438,North America,Food & Beverage,Home Office,Online,69.12,1,0.05,65.66,29.01,0.4418,5.0,44.18
ORD-01437,2022-02-24 09:30:03.960792,Asia-Pacific,Clothing,Home Office,Mobile App,134.03,3,0.0,402.1,163.14,0.4057,0.0,40.57
ORD-02419,2022-12-08 04:44:01.488297,Europe,Food & Beverage,Consumer,Mobile App,34.59,4,0.2,110.69,36.35,0.3284,20.0,32.84
ORD-03987,2024-03-10 03:28:33.222644,Asia-Pacific,Sports & Outdoors,Corporate,Online,161.29,11,0.1,1596.74,506.45,0.3172,10.0,31.72
ORD-03099,2023-06-24 19:07:37.291458,North America,Electronics,Consumer,Online,346.31,6,0.1,1870.09,834.03,0.446,10.0,44.6
ORD-04589,2024-09-01 23:08:08.977795,Europe,Electronics,Consumer,Mobile App,621.08,11,0.0,6831.83,3105.48,0.4546,0.0,45.46
ORD-00284,2021-03-24 15:39:38.635727,Latin America,Food & Beverage,Home Office,In-Store,71.08,10,0.0,710.78,341.92,0.481,0.0,48.1
ORD-04919,2024-12-07 08:14:18.411682,North America,Food & Beverage,Home Office,Online,31.87,12,0.1,344.17,112.23,0.3261,10.0,32.61
ORD-00843,2021-09-03 21:54:58.979795,North America,Food & Beverage,Home Office,Mobile App,50.12,6,0.1,270.63,76.33,0.282,10.0,28.2
ORD-01514,2022-03-18 21:13:30.162032,Europe,Food & Beverage,Consumer,In-Store,71.02,6,0.05,404.84,141.57,0.3497,5.0,34.97
ORD-01169,2021-12-08 02:58:53.026605,Asia-Pacific,Electronics,Home Office,Mobile App,943.52,7,0.2,5283.69,1411.39,0.2671,20.0,26.71
ORD-01593,2022-04-10 22:58:04.056811,North America,Food & Beverage,Corporate,Online,59.05,11,0.0,649.57,182.94,0.2816,0.0,28.16
ORD-03461,2023-10-08 12:31:49.821964,Asia-Pacific,Food & Beverage,Consumer,Online,26.88,3,0.0,80.63,43.22,0.536,0.0,53.6
ORD-03166,2023-07-14 08:45:25.025005,Europe,Food & Beverage,Home Office,In-Store,81.03,13,0.05,1000.72,428.59,0.4283,5.0,42.83
ORD-02285,2022-10-30 01:28:26.021204,Europe,Sports & Outdoors,Corporate,In-Store,183.83,5,0.0,919.17,393.32,0.4279,0.0,42.79
ORD-03576,2023-11-11 02:36:42.200440,Europe,Electronics,Consumer,Online,658.27,10,0.0,6582.66,3498.62,0.5315,0.0,53.15
ORD-04871,2024-11-23 07:47:13.766753,North America,Sports & Outdoors,Consumer,Mobile App,133.54,4,0.0,534.15,134.2,0.2512,0.0,25.12
ORD-02306,2022-11-05 04:40:16.803360,Europe,Clothing,Corporate,Online,64.19,12,0.05,731.74,353.91,0.4837,5.0,48.37
ORD-00953,2021-10-06 00:57:02.124424,North America,Home & Garden,Consumer,Mobile App,253.09,1,0.0,253.09,122.01,0.4821,0.0,48.21
ORD-04943,2024-12-14 08:27:50.734146,Asia-Pacific,Electronics,Home Office,Online,336.1,13,0.1,3932.35,1573.37,0.4001,10.0,40.01
ORD-03054,2023-06-11 15:42:14.186837,North America,Clothing,Home Office,In-Store,171.43,13,0.15,1894.33,579.89,0.3061,15.0,30.61
ORD-04560,2024-08-24 11:51:47.421484,North America,Clothing,Corporate,In-Store,88.87,3,0.0,266.62,143.05,0.5365,0.0,53.65
ORD-02686,2023-02-24 04:14:38.575715,Europe,Home & Garden,Consumer,Online,168.64,4,0.05,640.85,188.15,0.2936,5.0,29.36
